Price,Lat,Lng,Type,Floors,Building,Rooms,Floor,Area
2000.0,56.346681000000004,43.846068,Resale,3,Brick,2,2,37.7
3900.0,56.332795999999995,43.935352,Resale,14,Brick,3,8,60.8
2690.0,56.30484000000001,43.931426,Resale,9,Brick,2,6,46.0
5350.0,56.312759,44.032307,Resale,9,Brick,2,4,77.4
3150.0,56.31761700000001,44.049276,Resale,9,Brick,2,3,46.6
3670.0,56.37240799999999,43.823853,Resale,19,Brick,1,9,50.0
5000.0,56.348926,43.872712,Resale,17,Brick,2,12,63.0
7000.0,56.312918999999994,43.985746999999996,Resale,5,Brick,4,5,99.6
1850.0,56.336543000000006,43.839349,Resale,9,Brick,1,1,33.0
5600.0,56.274618999999994,43.949375,Resale,13,Brick,3,1,84.3
2990.0,56.232098,43.958133000000004,Resale,5,Brick,3,5,49.5
4770.0,56.324463,44.001888,Resale,14,Brick,3,8,90.0
2250.0,56.304865,43.842034999999996,Resale,9,Brick,2,7,43.6
1800.0,56.35956899999999,43.843823,Resale,5,Brick,1,4,32.0
4400.0,56.255447,43.970144,Resale,9,Brick,3,3,64.2
5500.0,56.28388399999999,44.068141,Resale,17,Brick,3,15,78.1
2050.0,56.355001,43.856839,Resale,10,Brick,1,1,34.1
2700.0,56.279602000000004,43.925821,Resale,5,Brick,2,5,45.6
5970.0,56.358726000000004,43.852940000000004,Resale,10,Brick,3,3,80.3
2150.0,56.260723,43.981876,Resale,2,Brick,2,1,42.0
6300.0,56.329327,44.014996999999994,Resale,5,Brick,3,2,67.0
2350.0,56.255447,43.970144,Resale,25,Brick,1,16,30.0
12000.0,56.315436,44.021437,Resale,9,Brick,4,4,109.6
2100.0,56.28961500000001,43.849096,Resale,10,Brick,1,7,29.0
4500.0,56.285858,44.050363,Resale,17,Brick,2,7,68.0
2300.0,56.23406,43.965832,Resale,10,Brick,1,6,38.7
3400.0,56.309054,44.023153,Resale,5,Brick,2,1,45.3
2050.0,56.261318,43.982451,Resale,3,Brick,2,2,37.4
3100.0,56.277818,43.921383,Resale,9,Brick,2,3,45.6
2420.0,56.284734,44.050157,Resale,5,Brick,2,5,43.0
3800.0,56.284969,44.043949,Resale,17,Brick,2,16,67.0
4000.0,56.27186,43.979603000000004,Resale,10,Brick,3,1,66.4
3900.0,56.264931999999995,43.901863,Resale,9,Brick,3,9,58.0
3700.0,56.218086,43.860440999999994,Resale,17,Brick,2,8,50.0
3000.0,56.293682,44.020099,Resale,4,Brick,3,4,54.0
3750.0,56.367622,43.804162,Resale,9,Brick,3,8,86.0
2800.0,56.345988,43.87158,Resale,9,Brick,2,3,52.0
5300.0,56.316393999999995,44.052986,Resale,9,Brick,4,1,89.0
4400.0,56.26227700000001,44.019416,Resale,19,Brick,3,13,70.0
1650.0,56.32761,43.915742,Resale,3,Brick,1,1,31.6
2100.0,56.245835,43.845484,Resale,5,Brick,2,3,46.0
14900.0,56.317581999999994,43.998638,Resale,5,Brick,4,3,135.0
1650.0,56.332985,43.837247,Resale,2,Brick,1,2,33.8
5850.0,56.289719999999996,44.075471,Resale,10,Brick,2,8,75.0
3100.0,56.233318999999995,43.945826000000004,Resale,9,Brick,3,6,57.0
2700.0,56.310118,44.004998,Resale,5,Brick,2,2,44.0
11520.0,56.31804200000001,44.063155,Resale,4,Brick,3,2,128.0
7500.0,56.319444,44.060182,Resale,6,Brick,4,5,155.0
1380.0,56.24547,43.840086,Resale,5,Brick,1,5,31.0
1600.0,56.25254200000001,43.868904,Resale,5,Brick,1,1,31.0
3550.0,56.289035999999996,43.941146,Resale,9,Panel,3,5,66.0
6500.0,56.306307999999994,43.986376,New,22,Monolithic,3,9,93.0
3300.0,56.24313000000001,43.85689,Resale,5,Brick,1,2,50.0
2800.0,56.22678000000001,43.86681,Resale,5,Brick,3,4,60.0
5922.15,56.345988,43.87158,New,17,Brick,3,10,91.11
4945.795,56.313139,44.014395,New,17,Brick,2,11,65.9
3358.488,56.311721,44.025094,New,17,Brick,1,12,44.75
3111.12,56.348926,43.872712,New,17,Brick,1,7,43.21
2400.0,56.234085,43.869172999999996,Resale,5,Brick,2,3,43.0
2050.0,56.246786,43.854953,Resale,4,Brick,2,2,42.0
2824.8,56.345988,43.87158,New,17,Brick,1,5,42.8
7951.12,56.345988,43.87158,New,17,Brick,4,10,114.42
4896.68,56.345988,43.87158,New,17,Brick,2,6,72.01
4243.2,56.345988,43.87158,New,17,Brick,2,10,62.4
8869.77,56.313139,44.014395,New,17,Brick,4,5,119.7
3070.08,56.345988,43.87158,New,17,Brick,1,10,42.64
7093.356,56.311721,44.025094,New,17,Brick,3,3,96.97
4265.64,56.345988,43.87158,Resale,17,Brick,2,3,62.73
5084.714,56.313139,44.014395,New,17,Brick,2,3,77.57
7022.4569999999985,56.311721,44.025094,New,17,Brick,3,11,94.77
5922.15,56.345988,43.87158,Resale,17,Brick,3,10,91.11
3556.8,56.311721,44.025094,New,17,Brick,1,8,48.0
2900.0,56.331463,43.942223,Resale,9,Brick,2,4,46.0
1100.0,56.247066000000004,43.82503,Resale,5,Brick,1,4,19.0
3270.0,56.301539,43.942485,Resale,14,Brick,1,7,40.0
3550.0,56.289035999999996,43.941146999999994,Resale,9,Brick,3,5,66.0
3800.0,56.3087,43.936529,Resale,4,Brick,3,3,63.0
3800.0,56.305659999999996,43.936671999999994,Resale,4,Brick,3,3,63.0
2850.0,56.326783,44.002687,Resale,9,Panel,2,5,42.0
2860.0,56.27721800000001,43.948755,Resale,9,Brick,2,9,48.0
2500.0,56.264556999999996,43.911744,Resale,5,Brick,2,5,62.0
3630.0,56.238442000000006,43.978398999999996,Resale,9,Brick,3,4,62.0
3300.0,56.22991700000001,43.88081500000001,Resale,9,Brick,3,1,62.0
2000.0,56.267196999999996,43.881336,Resale,9,Brick,1,8,36.0
3550.0,56.322584,43.936187,Resale,9,Brick,3,8,60.0
2300.0,56.30785,43.980133,Resale,5,Brick,1,2,30.5
1650.0,56.32761,43.915742,Resale,3,Brick,1,1,32.0
5010.0,56.264556999999996,44.01727,Resale,17,Brick,3,8,81.0
2700.0,56.335476,43.923378,Resale,10,Brick,2,2,35.7
2888.0,56.264556999999996,44.01727,Resale,17,Brick,1,17,43.0
9700.0,56.314795999999994,44.000454,Resale,10,Brick,3,3,109.0
3830.0,56.264556999999996,44.01727,Resale,17,Brick,2,7,60.0
2149.0,56.263592,43.909103,Resale,5,Brick,1,3,32.5
3900.0,56.27499399999999,43.937768,Resale,9,Panel,3,9,58.0
2290.0,56.238119999999995,43.968723,Resale,5,Brick,1,3,31.0
8950.0,56.315125,44.019688,Resale,9,Brick,3,2,98.9
3150.0,56.29254,44.037292,Resale,5,Brick,3,5,55.4
6700.0,56.28495899999999,44.043931,New,18,Monolithic,3,14,82.0
2500.0,56.323806999999995,43.984274,Resale,5,Brick,1,4,31.0
3850.0,56.334281999999995,43.931309999999996,Resale,9,Brick,3,7,63.0
3255.0,56.260433,43.880743,Resale,9,Panel,3,5,61.0
2100.0,56.306438,43.942098,Resale,4,Brick,2,1,42.0
3030.0,56.312717000000006,43.845432,Resale,12,Brick,2,7,63.76
2970.0,56.312717000000006,43.845432,Resale,12,Brick,2,11,63.76
2855.0,56.312717000000006,43.845432,Resale,12,Brick,2,11,60.25
2700.0,56.261632999999996,43.874482,Resale,5,Panel,2,2,45.0
7900.0,56.312385,44.002078999999995,Resale,7,Brick,4,6,116.0
4500.0,56.258563,43.980187,Resale,18,Monolithic,2,16,60.1
12500.0,56.326238000000004,44.01577800000001,Resale,10,Brick,3,3,110.0
2600.0,56.232649,43.968482,Resale,10,Brick,1,8,37.0
1850.0,56.327955,43.849724,Resale,10,Brick,1,5,30.0
4975.575,56.264556999999996,44.01727,Resale,17,Brick,3,5,81.5
5680.0,56.3473439525,43.8734530992,New,17,Monolithic,3,14,90.9
2200.0,56.36289,43.80888,Resale,9,Brick,3,1,55.0
2330.0,56.318188,43.874725,Resale,5,Brick,2,2,44.0
2100.0,56.288167103199996,43.943948999999996,Resale,9,Panel,1,8,32.8
3600.0,56.341253,43.940652,Resale,17,Monolithic,1,5,42.0
2800.0,56.25186,43.98707,Resale,9,Brick,3,1,65.0
1700.0,56.29473,44.021023,Resale,2,Brick,2,1,37.0
1700.0,56.33255,43.91379000000001,Resale,12,Brick,1,4,21.0
2150.0,56.270759999999996,43.872948,Resale,9,Brick,2,9,37.3
3000.0,56.299393,44.058098,Resale,9,Brick,2,7,46.0
3500.0,56.31090500000001,44.025696,Resale,10,Brick,3,7,63.0
2650.0,56.26465200000001,43.851890000000004,Resale,9,Brick,2,1,45.0
3120.0,56.286232,44.053979999999996,Resale,5,Brick,3,3,53.0
2580.0,56.23451,43.86532800000001,Resale,5,Panel,3,4,58.0
6279.0,56.21844,43.867626,Resale,17,Brick,3,11,100.6
6279.0,56.21844,43.867626,Resale,17,Brick,3,11,100.6
2800.0,56.289756999999994,43.934822,Resale,9,Brick,2,9,46.0
4300.0,56.316095,43.871634,Resale,10,Brick,3,8,62.0
2840.0,56.300829,44.044847999999995,Resale,5,Brick,2,2,44.0
2200.0,56.219738,43.866172999999996,New,17,Block,1,15,33.0
3750.0,56.287902,43.934705,Resale,8,Panel,2,1,52.0
6449.6359999999995,56.311721,44.025094,New,17,Brick,4,4,88.17
3550.0,56.311611,43.818005,Resale,19,Brick,2,14,52.0
6900.0,56.37240799999999,43.823853,Resale,17,Brick,3,2,105.3
5935.8,56.348926,43.872712,New,17,Brick,3,4,91.32
7342.8,56.348926,43.872712,Resale,17,Brick,4,11,105.45
3250.0,56.257023,43.982009999999995,Resale,18,Brick,1,2,46.0
3850.0,56.31353299999999,44.008493,Resale,5,Brick,3,2,56.0
9000.0,56.302163,44.029882,Resale,16,Brick,2,12,90.0
3500.0,56.287631999999995,43.985011,Resale,18,Brick,1,15,41.0
2455.044,56.316075,44.015113,New,17,Panel,1,2,45.0
2000.0,56.257298,43.86584000000001,Resale,5,Brick,1,4,32.2
10094.7,56.315912,43.985733,New,8,Brick,4,4,131.1
3800.0,56.279012,43.994614,Resale,11,Panel,2,7,58.7
2130.0,56.343014000000004,43.916576,Resale,10,Brick,1,6,31.0
3150.0,56.232133,43.866792,Resale,5,Brick,3,2,57.0
2900.0,56.256104,43.984553999999996,Resale,9,Brick,2,6,50.0
2200.0,56.29099,44.037247,Resale,5,Brick,1,2,31.9
2550.0,56.232614,43.944317,Resale,12,Brick,1,10,37.0
3400.0,56.359488,43.851915999999996,New,10,Brick,2,2,62.7
1750.0,56.1940687086,43.856089830600006,Resale,3,Monolithic,1,3,36.0
2350.0,56.218807,43.866510999999996,New,17,Brick,1,1,37.0
10300.0,56.329038,44.014799,Resale,7,Brick,3,4,110.1
1760.0,56.193973,43.856004,Resale,3,Monolithic,1,3,33.0
5490.0,56.348941,43.875264,Resale,17,Block,3,10,90.0
5000.0,56.344875,43.932522,Resale,9,Brick,3,2,66.5
2100.0,56.328174,43.953462,Resale,9,Brick,1,3,32.0
3300.0,56.33325,43.93227,Resale,9,Brick,2,9,50.3
3600.0,56.352332999999994,43.859516,Resale,9,Brick,2,1,75.0
2600.0,56.2255565603,43.861711457700004,Resale,5,Panel,3,1,58.0
2300.0,56.297613,44.042296,Resale,9,Panel,1,5,35.0
1550.0,56.161430314899995,43.920888761899995,Resale,5,Brick,1,2,33.5
3490.0,56.27655792,43.94802856,Resale,9,Brick,3,4,63.0
1400.0,56.231987,43.860847,Resale,9,Brick,1,1,30.0
2700.0,56.380164,43.790048999999996,Resale,9,Panel,2,2,46.0
3300.0,56.32210500000001,43.886860999999996,Resale,6,Brick,3,4,55.0
2700.0,56.33472800000001,43.922722,Resale,9,Brick,2,2,36.0
8500.0,56.308580000000006,44.029236,Resale,18,Brick,3,9,118.0
3390.0,56.31555,44.060497,Resale,17,Brick,1,9,49.3
6000.0,56.362536,43.805779,Resale,9,Panel,4,2,59.3
2100.0,56.360761,43.808679999999995,Resale,5,Panel,2,2,38.5
2000.0,56.321676000000004,43.924931,Resale,5,Brick,1,4,31.0
2400.0,56.292698,43.941018,Resale,9,Panel,1,1,33.0
2800.0,56.3572,43.836197,Resale,5,Brick,2,2,46.0
2499.0,56.24179,43.967296999999995,Resale,17,Brick,1,8,39.0
3700.0,56.328747,43.93196500000001,Resale,10,Brick,3,2,65.0
2000.0,56.291847,43.859524,Resale,4,Brick,2,1,40.6
4150.0,56.31395300000001,44.047436,Resale,9,Brick,2,7,63.9
2800.0,56.244935,43.858663,Resale,4,Brick,3,1,59.0
1400.0,56.311816,43.860001000000004,Resale,3,Panel,1,3,33.0
2200.0,56.25691800000001,43.852662,Resale,9,Panel,1,2,33.0
2600.0,56.23103714,43.82785034,Resale,9,Brick,2,5,49.0
2250.0,56.29225922,43.9203949,Resale,5,Brick,2,5,43.0
7800.0,56.31949,44.060238,Resale,6,Brick,1,5,156.0
7600.0,56.32282900000001,44.037418,Resale,19,Block,2,15,86.0
2920.0,56.278044808500006,43.921447373,Resale,9,Brick,2,9,49.0
2000.0,56.29228199999999,43.84731,Resale,2,Brick,2,2,53.0
3402.0,56.23265,43.968483,Resale,10,Brick,2,1,63.0
3100.0,56.258564,43.980185999999996,Resale,18,Brick,1,14,45.0
2650.0,56.239959999999996,43.95836,Resale,25,Brick,1,23,38.0
3100.0,56.237473,43.834373,Resale,10,Brick,2,4,55.0
3900.0,56.31544,44.012966,Resale,9,Brick,2,8,46.1
5500.0,56.298692,44.056535,Resale,9,Panel,4,7,87.0
3474.5490000000004,56.313139,44.014395,New,17,Brick,1,8,46.89
3114.0,56.348926,43.872712,New,17,Brick,1,15,43.25
3114.0,56.348926,43.872712,New,17,Brick,1,15,43.25
3698.3309999999997,56.313139,44.014395,New,17,Brick,1,7,49.9
3474.5490000000004,56.311721,44.025094,New,17,Brick,1,8,46.89
3643.4970000000003,56.313139,44.014395,New,17,Brick,1,8,49.17
3548.9959999999996,56.319584,44.010801,New,17,Brick,1,7,45.5
5922.15,56.348926,43.872712,New,17,Brick,3,12,91.11
3698.3309999999997,56.311721,44.025094,New,17,Brick,1,7,49.9
2560.0,56.365781999999996,43.809290999999995,Resale,10,Brick,1,4,43.4
1910.0,56.229847,43.957217,Resale,9,Brick,1,1,30.2
10165.35,56.348926,43.872712,Resale,17,Brick,5,11,153.51
3081.6,56.348926,43.872712,New,17,Brick,1,7,42.8
3474.5490000000004,56.311721,44.025094,New,17,Brick,1,8,46.89
3029.7690000000002,56.313139,44.014395,New,17,Brick,1,15,40.37
7321.584,56.313139,44.014395,New,13,Brick,3,8,100.27
5913.7,56.348926,43.872712,New,17,Brick,3,15,90.98
3673.698,56.319584,44.010801,Resale,17,Brick,1,10,48.95
2350.0,56.216274,43.86210300000001,Resale,10,Monolithic,1,9,29.7
3200.0,56.36108,43.827276,Resale,10,Brick,1,3,47.0
2850.0,56.36108,43.827276,Resale,10,Brick,1,5,44.0
1400.0,56.288801,43.913622,Resale,3,Brick,2,2,46.5
4947.384,56.260723,43.981876,Resale,17,Brick,3,15,105.0
3600.0,56.283817000000006,44.061142,Resale,17,Brick,1,15,50.0
5049.68,56.30954000000001,44.017664,New,17,Monolithic,2,13,74.0
1590.0,56.225118,43.854665000000004,Resale,2,Brick,2,2,36.0
1680.0,56.217130000000004,43.862966,Resale,17,Panel,0,2,26.0
2790.0,56.324463,44.001888,Resale,5,Brick,4,2,60.0
2700.0,56.231848,43.82326,Resale,9,Brick,2,9,53.0
1800.0,56.224823,43.857477,Resale,2,Brick,2,2,36.0
4300.0,56.343952,43.931974,Resale,12,Brick,3,5,77.0
3200.0,56.23151800000001,43.960352,Resale,9,Panel,3,8,63.3
3800.0,56.310632,44.011089,Resale,14,Brick,1,3,44.0
3000.0,56.238237,43.860953,Resale,9,Brick,2,7,45.0
1700.0,56.24618100000001,43.861456,Resale,4,Brick,1,3,32.1
2500.0,56.231097999999996,43.82768,Resale,9,Brick,2,6,48.0
3250.0,56.22138399999999,43.85533,Resale,10,Brick,3,1,63.0
2170.0,56.256963,43.882163,Resale,5,Brick,2,5,50.7
1600.0,56.22831,43.830905,Resale,9,Brick,1,4,30.0
6300.0,56.341363,43.9404,Resale,17,Brick,3,2,87.0
2800.0,56.266022,43.878345,Resale,10,Brick,2,7,50.0
1950.0,56.238156999999994,43.830896,Resale,10,Brick,1,3,32.0
3250.0,56.228426,43.880221999999996,Resale,9,Brick,3,7,62.0
1500.0,56.224973,43.851036,Resale,2,Brick,1,2,25.0
3100.0,56.225628,43.837831,Resale,9,Brick,3,9,60.0
3770.0,56.242349,43.858851,Resale,14,Brick,2,13,47.0
4400.0,56.326852,43.93846,Resale,9,Brick,4,9,82.0
3200.0,56.273469999999996,43.88095,Resale,9,Brick,3,5,63.0
2350.0,56.263966,43.875009999999996,Resale,10,Brick,1,4,42.15
4977.6,56.263966,43.875009999999996,Resale,10,Brick,3,8,81.6
3700.0,56.278558,43.94521500000001,Resale,9,Panel,3,5,64.0
3250.0,56.337520999999995,43.926539,Resale,9,Panel,2,2,52.0
2050.0,56.35921999999999,43.84915,Resale,4,Brick,2,2,41.0
4300.0,56.28528214,43.94015884,Resale,9,Brick,3,7,68.0
2894.0,56.21811700000001,43.8662,Resale,17,Brick,1,4,40.7
2850.0,56.326862,43.87223400000001,Resale,9,Brick,2,7,43.8
4254.08,56.34596,43.87158,Resale,17,Brick,2,5,62.56
8045.64,56.34894,43.875263000000004,Resale,17,Brick,4,13,115.8
7866.0,56.34894,43.875263000000004,Resale,17,Brick,3,9,114.0
2100.0,56.28243000000001,43.982307,Resale,5,Brick,1,1,31.9
2550.0,56.2687,43.87104,Resale,5,Brick,4,1,60.0
2750.0,56.228896999999996,43.868990000000004,Resale,10,Brick,3,4,60.0
3600.0,56.266031999999996,43.871024,Resale,5,Brick,3,5,81.0
4900.0,56.232649,43.968482,New,10,Brick,4,1,100.0
2200.0,56.217011,43.824894,Resale,5,Brick,2,4,45.0
6920.0,56.311424,44.004128,Resale,5,Brick,2,2,86.5
6920.0,56.311424,44.004128,Resale,5,Brick,2,2,86.5
1830.0,56.317408883,43.9412552634,Resale,3,Brick,1,3,31.6
2300.0,56.218807,43.866510999999996,New,17,Monolithic,1,11,34.0
2080.0,56.32210500000001,43.886860999999996,Resale,6,Brick,2,3,42.0
2430.0,56.28915600000001,43.915876000000004,Resale,5,Brick,2,4,44.0
1600.0,56.191438,43.857657,Resale,3,Monolithic,1,3,32.5
2160.0,56.32492,43.915257000000004,Resale,5,Brick,1,4,31.3
2700.0,56.34963199999999,43.857918,Resale,9,Brick,2,1,45.2
2800.0,56.25813,43.88367,Resale,9,Brick,2,7,56.0
1850.0,56.264313,43.852077,Resale,9,Brick,1,1,31.0
2750.0,56.22678000000001,43.86681,Resale,5,Brick,3,4,60.0
3850.0,56.297256000000004,44.071472,Resale,10,Brick,3,10,64.0
2520.0,56.312495999999996,43.851997,Resale,3,Brick,2,3,58.6
2700.0,56.34745,43.93244,Resale,9,Brick,1,3,36.0
2625.0,56.340828,43.910065,Resale,17,Brick,1,10,45.0
2750.0,56.262492,43.849401,Resale,9,Panel,2,5,48.6
2680.0,56.33794,43.911879,Resale,10,Monolithic,1,1,33.0
1950.0,56.317466,43.873647,Resale,5,Panel,2,1,46.0
2800.0,56.30987800000001,43.942817,Resale,5,Brick,3,1,63.0
3050.0,56.262581999999995,44.017754,Resale,17,Block,1,15,46.0
4650.0,56.317471999999995,44.02588400000001,Resale,9,Brick,3,9,65.0
2887.5,56.273596,43.930504,New,10,Monolithic,2,2,53.0
1580.0,56.38016500000001,43.79005,Resale,3,Brick,1,2,31.0
5132.27,56.264556999999996,44.01727,Resale,17,Brick,3,16,81.7
2800.0,56.289756999999994,43.934822,Resale,9,Brick,2,9,46.0
2400.0,56.23265,43.968483,Resale,10,Brick,1,4,39.0
4130.0,56.248371,43.975057,New,10,Monolithic,3,7,86.0
2208.0,56.246991,43.974123,New,10,Monolithic,1,7,44.0
4962.73,56.248371,43.975057,Resale,10,Monolithic,4,7,106.0
2580.0,56.255352,43.9701,Resale,3,Brick,2,2,54.0
2300.0,56.21811700000001,43.8662,Resale,17,Brick,1,1,37.0
3170.0,56.301058999999995,43.978839,Resale,9,Brick,2,6,43.0
2350.0,56.287678,43.947697,Resale,9,Brick,1,4,32.5
4300.0,56.236576,43.845359,Resale,17,Block,2,17,77.0
3900.0,56.327625,43.929351000000004,Resale,9,Panel,4,5,84.7
2270.0,56.323063,43.930572999999995,Resale,19,Monolithic,1,8,35.0
1450.0,56.22984200000001,43.954845,Resale,9,Brick,1,4,21.0
2900.0,56.261553,44.014763,Resale,17,Monolithic,1,4,45.0
4300.0,56.320547999999995,43.987652000000004,Resale,9,Panel,2,9,54.1
1790.0,56.33662800000001,43.922201,Resale,9,Panel,1,7,30.0
2850.0,56.309096999999994,44.021491999999995,Resale,5,Brick,2,1,42.0
13338.0,56.324186,44.01709,Resale,9,Brick,3,6,98.8
2550.0,56.233562,43.822388000000004,Resale,13,Brick,1,9,43.0
4614.27,56.302872,44.043805,New,16,Monolithic,3,5,83.0
3950.0,56.334562,43.956542999999996,Resale,9,Panel,2,7,54.0
5300.0,56.310173,44.010784,Resale,14,Brick,2,6,70.5
2050.0,56.239697,43.962579999999996,Resale,5,Brick,1,3,30.5
2200.0,56.321262,43.864494,Resale,5,Brick,1,3,31.2
2470.0,56.324463,44.001888,Resale,5,Brick,2,5,50.0
1550.0,56.270885,43.87636,Resale,9,Brick,1,4,28.0
2300.0,56.287532999999996,44.050335,Resale,5,Brick,2,5,44.0
1850.0,56.3422,43.83687000000001,Resale,13,Brick,1,6,28.9
3050.0,56.350607,43.852069,Resale,10,Brick,2,10,48.0
9000.0,56.285004,44.078829999999996,Resale,10,Brick,4,7,123.2
2350.0,56.265919999999994,43.89412700000001,Resale,5,Brick,2,2,42.0
4600.0,56.28534000000001,43.984885999999996,Resale,19,Brick,2,18,54.0
4050.0,56.284378000000004,43.98803,Resale,18,Brick,1,9,44.0
3800.0,56.343743,43.938864,Resale,9,Panel,2,9,57.7
2300.0,56.269505,43.87123,Resale,5,Brick,3,3,42.5
4350.0,56.292083,44.068141,Resale,12,Panel,3,5,65.0
1950.0,56.287012,43.947982,Resale,9,Panel,1,8,33.0
2200.0,56.326885,44.005984999999995,Resale,5,Brick,2,4,42.0
6400.0,56.298477,44.060783,Resale,17,Brick,2,14,68.0
2070.0,56.29969000000001,44.007946000000004,Resale,4,Brick,1,2,32.0
3650.0,56.341007,43.914986,Resale,10,Brick,2,10,47.9
3550.0,56.34191,43.910755,Resale,10,Brick,2,4,45.0
2900.0,56.33,43.913746,Resale,5,Brick,2,1,44.0
2900.0,56.297973999999996,43.93996,Resale,5,Brick,3,3,55.6
2890.0,56.263056999999996,44.020934000000004,Resale,19,Monolithic,1,4,37.0
3200.0,56.317462,44.007289,Resale,9,Brick,2,1,43.0
5535.0,56.238202,43.955115,Resale,25,Monolithic,2,25,62.0
2600.0,56.345303,43.930725,Resale,10,Brick,1,9,36.0
2600.0,56.345303,43.930725,Resale,9,Brick,1,9,36.0
1330.0,56.36727905,43.78678894,Resale,9,Brick,1,3,21.0
8000.0,56.36727905,43.78678894,Resale,6,Brick,3,6,111.0
3111.07,56.3370679163,43.9171713003,New,10,Panel,3,9,53.0
1800.0,56.174029000000004,43.790732,New,3,Monolithic,1,3,32.2
3100.0,56.293027,44.038056,Resale,5,Brick,2,4,43.0
5144.2,56.348926,43.872712,Resale,17,Brick,2,14,75.65
11633.7,56.311721,44.025094,New,17,Brick,4,15,156.0
5194.960999999998,56.311721,44.025094,New,17,Brick,2,15,69.22
4243.2,56.348926,43.872712,Resale,17,Brick,2,11,62.4
7282.814,56.311721,44.025094,New,17,Brick,3,5,99.56
2000.0,56.268027000000004,43.890176000000004,Resale,9,Brick,1,5,34.6
2915.0,56.312717000000006,43.845432,Resale,12,Brick,2,6,60.25
1850.0,56.247296,43.750972999999995,Resale,5,Brick,3,2,50.0
5750.0,56.258472999999995,43.857243,Resale,19,Brick,2,3,82.0
4500.0,56.291204,43.911663,Resale,10,Panel,4,9,81.3
2900.0,56.348746,43.85427,Resale,9,Panel,2,1,52.0
3800.0,56.31585,44.003532,Resale,10,Brick,3,9,64.0
3950.0,56.343742000000006,43.938866,Resale,9,Brick,3,1,71.5
3500.0,56.308136,43.97574,Resale,3,Brick,2,2,60.4
11700.0,56.313448,43.99818,Resale,8,Brick,3,2,146.1
3400.0,56.334617,43.912372999999995,Resale,10,Brick,2,5,53.0
1650.0,56.262572,43.90851,Resale,5,Brick,1,3,31.0
6500.0,56.302163,44.029882,New,9,Brick,3,1,82.1
1450.0,56.192039,43.890095,New,3,Monolithic,1,3,33.3
5100.0,56.317962,44.06322700000001,Resale,14,Monolithic,2,12,62.0
2800.0,56.296443999999994,44.050821,Resale,9,Panel,1,4,35.0
2270.0,56.323868151999996,43.8770053386,Resale,5,Panel,2,1,43.5
3150.0,56.347265,43.936259,Resale,16,Brick,1,12,45.0
2750.0,56.23265,43.968483,Resale,10,Brick,1,4,39.5
3500.0,56.2079852857,44.097147,Resale,5,Panel,3,5,66.0
2900.0,56.28388399999999,44.070547999999995,Resale,17,Brick,1,9,40.0
1900.0,56.294341,44.041641,Resale,5,Brick,1,1,33.0
4800.0,56.283882,44.068142,Resale,17,Brick,3,12,78.0
3100.0,56.268701,43.871041,Resale,5,Panel,3,2,58.8
2200.0,56.331168999999996,43.930303,Resale,10,Panel,1,10,32.9
1500.0,56.340773999999996,43.91602,Resale,10,Panel,0,2,17.1
2000.0,56.218807,43.866510999999996,New,17,Panel,1,15,33.0
1780.0,56.231097999999996,43.82768,Resale,9,Panel,1,6,35.0
3900.0,56.250287,43.85100900000001,Resale,5,Brick,3,4,78.0
3600.0,56.302282999999996,43.937184,Resale,5,Brick,3,5,58.4
2000.0,56.273284999999994,43.922057,Resale,5,Brick,2,2,43.0
1400.0,56.205601,43.879045,Resale,4,Brick,2,1,57.0
3900.0,56.341537,43.928696,Resale,12,Brick,2,6,60.0
1899.0,56.251022,43.859066999999996,Resale,10,Brick,1,9,39.0
2850.0,56.236720999999996,43.957370000000004,Resale,12,Brick,1,9,38.1
6000.0,56.285183999999994,44.040877,Resale,18,Block,2,8,86.0
4350.0,56.30990300000001,44.020395,Resale,10,Brick,2,5,49.0
1225.0,56.230068,43.822062,New,10,Brick,0,5,20.7
2850.0,56.35414300000001,43.864933,Resale,12,Brick,1,10,42.7
2789.0,56.337688398699996,43.9132653849,New,10,Panel,2,6,47.3
2700.0,56.264862,43.88883,Resale,16,Brick,2,1,53.0
3070.08,56.3472,43.874626,Resale,17,Brick,1,13,42.64
2200.0,56.232739,43.965419,Resale,10,Brick,1,2,39.0
1250.0,56.189094,43.860163,Resale,3,Block,0,3,21.0
2400.0,56.26222610000001,43.880840299999996,Resale,5,Brick,2,1,46.0
2100.0,56.318501,43.943706,Resale,4,Brick,1,2,39.0
2600.0,56.367870999999994,43.811097,New,14,Brick,2,2,44.4
1800.0,56.263462,43.975713,Resale,2,Wooden,2,2,55.0
2870.0,56.223381,43.870224,Resale,12,Brick,2,11,56.0
5140.0,56.317857,44.043707,Resale,10,Brick,2,2,56.0
1300.0,56.192039,43.890095,New,3,Block,0,1,20.4
2250.0,56.33065500000001,43.961079999999995,Resale,5,Brick,1,4,33.5
2850.0,56.216975,43.865598,New,17,Panel,2,8,42.0
1850.0,56.334423,43.925381,Resale,9,Brick,1,4,33.0
3500.0,56.1692054883,44.1296580333,Resale,1,Brick,3,1,56.7
1450.0,56.232052,43.866791,Resale,5,Brick,1,1,33.0
2600.0,56.229316000000004,43.874967,Resale,5,Panel,3,5,58.0
5500.0,56.324463,44.001888,Resale,10,Brick,3,2,76.0
4300.0,56.311032,43.98113,Resale,15,Brick,1,8,52.0
